 11 5675.356396 3.199E-27 1.273E-02.08810.371 2161.28600.71-.006940          1 0 1          0 1 0  6  2  4        6  2  5      534323837294713152    39.0   39.0
 11 5675.407562 7.181E-30 1.070E+01.03640.235 4980.22310.34-.016970          0 2 1          0 1 0 15  7  9       14  7  8      432230837294713152    93.0   87.0
 11 5675.443360 2.516E-30 7.321E-04.04790.236 2983.39640.480.000000          0 3 0          0 0 0 14  8  6       14  5  9      4333308387659336 0    29.0   29.0
 11 5675.509080 4.788E-30 5.555E-06.05470.250 2042.31060.570.011440          1 1 0          0 0 0 12  6  7       13  1 12      432230837294713152    75.0   81.0
 11 5675.694139 4.049E-26 7.020E-02.05000.265 2124.95140.500.002000          0 1 1          0 0 0 12  6  6       12  4  9      466421838377713138    75.0   75.0
 11 5675.703979 1.183E-27 5.828E-03.08040.412 2129.59920.68-.007730          0 0 2          0 1 0  4  3  2        4  4  1      534223837294713152    27.0   27.0
 11 5675.885280 1.932E-30 1.324E-01.05690.371 4197.33880.52-.015040          1 1 1          0 2 0  7  5  3        6  5  2      532230837294713152    45.0   39.0
 11 5675.923486 6.342E-31 1.304E-01.06680.333 4197.36100.610.000000          1 1 1          0 2 0  7  5  2        6  5  1      5333308387659336 0    15.0   13.0
 11 5675.930772 1.671E-28 5.941E-03.06550.235 2550.88250.630.018030          1 1 0          0 0 0 14  5  9       14  2 12      434233837294713152    29.0   29.0
 11 5676.030710 9.397E-30 4.630E-05.09150.412 2129.59920.72-.006440          0 5 0          0 1 0  4  1  4        4  4  1      734243837294713152    27.0   27.0
 11 5676.115316 1.556E-26 3.453E-02.09430.434 1739.48370.72-.007000          2 0 0          0 1 0  4  0  4        3  1  3      464423837294713159     9.0    7.0
 11 5676.246830 5.121E-30 4.332E-05.05450.265 2433.80040.59-.021320          1 1 0          0 0 0 11  9  2       12  6  7      432230837294713152    69.0   75.0
 11 5676.310561 1.642E-29 7.176E-02.09430.434 3299.99110.72-.006990          2 1 0          0 2 0  4  0  4        3  1  3      534243837294713152     9.0    7.0
 11 5676.481821 2.354E-30 8.132E-06.09480.412 2004.81570.73-.008760          0 5 0          0 1 0  3  0  3        4  3  2      532230837294713152    21.0   27.0
 11 5676.686572 5.079E-29 1.238E-03.06190.333 2337.46330.52-.021160          0 0 2          0 1 0  7  1  7        8  0  8      434223837294713152    15.0   17.0
 11 5676.884658 1.734E-28 8.871E-03.08190.333 2764.69740.70-.012680          2 0 0          0 1 0  9  3  6        8  4  5      734233837294713152    57.0   51.0
 11 5677.197169 9.525E-29 3.351E-07.07870.333  744.16270.680.002490          0 1 1          0 0 0  7  5  3        8  1  8      562230838394713152    45.0   51.0
 11 5677.446324 1.701E-25 7.195E+00.04170.250 2586.52970.38-.019000          0 1 1          0 0 0 14  5 10       13  5  9      464623838394713159    29.0   27.0
 11 5677.455932 3.904E-28 5.774E-03.08250.412 2129.61860.70-.006680          0 0 2          0 1 0  4  3  1        4  4  0      434223837294713152     9.0    9.0
 11 5677.545034 3.171E-29 1.636E-08.09400.434  285.41860.730.000000          0 1 1          0 0 0  5  4  2        3  3  0     q4222308079917122 0    33.0   21.0
