time,counts_ratio,humidity,temperature,pressure,n_1762
2025-08-06 16:26:35.725732+00:00,2.2584878,28.173776316789397,29.003150939941406,989.8026430943636,1.0002549793076647
2025-08-06 16:26:48.685712+00:00,2.2584877,28.21012562962025,28.961946735158563,989.729832399224,1.000255040169631
2025-08-06 16:27:01.478259+00:00,2.2584878,28.111311964826857,28.94134463975206,989.7903885697054,1.0002550309603375
2025-08-06 16:27:14.510734+00:00,2.2584875,28.246917154455563,28.905290983995656,989.7054812662986,1.0002551713624968
2025-08-06 16:27:26.657431+00:00,2.2584876,28.27604872716289,28.910441505373456,989.72966621693,1.0002551284289947
2025-08-06 16:27:39.483251+00:00,2.2584876,28.34121105297094,28.88468890139484,989.6852128204144,1.0002551384650293
2025-08-06 16:27:52.218721+00:00,2.2584878,28.2334036022519,28.967097259737784,989.6813699558672,1.0002549784989538
2025-08-06 16:28:14.081886+00:00,2.2584882,28.17184010757067,28.87953838147223,989.721575661184,1.000254889062438
2025-08-06 16:28:37.987116+00:00,2.2584871,27.92790007312629,29.008301466848938,989.7541766427422,1.000255275804242
2025-08-06 16:28:50.558030+00:00,2.258487,28.050611224587986,29.018602521537105,989.6572412314722,1.0002552842411883
2025-08-06 16:29:04.058097+00:00,2.2584869,27.898147775452244,29.008301466848938,989.725898347378,1.0002553574833781
2025-08-06 16:29:17.173856+00:00,2.2584868,27.928361148981644,28.98254883522168,989.7137282411784,1.0002554206504397
2025-08-06 16:29:29.422182+00:00,2.2584874,28.028247301581587,28.972247784608044,989.7258257216336,1.000255165609698
2025-08-06 16:29:42.282155+00:00,2.2584867,28.122268766177942,28.951645686873235,989.7217424431162,1.0002554912057502
2025-08-06 16:29:55.406430+00:00,2.2584873,28.186094557370577,28.98254883522168,989.7056386335156,1.000255193423235
2025-08-06 16:30:09.932744+00:00,2.2584874,28.192253194995786,28.972247784608044,989.6692723982522,1.0002551486139717
2025-08-06 16:30:21.656147+00:00,2.258487,28.163721703959755,28.94649516316713,989.729832399224,1.0002553643380732
2025-08-06 16:30:34.614196+00:00,2.258488,28.25728142644097,28.951645686873235,989.7419280483288,1.0002549187532148
2025-08-06 16:30:47.463539+00:00,2.2584879,28.233854005519987,28.951645686873235,989.7379223795637,1.000254962338816
2025-08-06 16:31:00.391537+00:00,2.2584872,28.10515192802072,28.94649516316713,989.705562603607,1.0002552703093546
2025-08-06 16:31:14.685908+00:00,2.2584879,28.056316885610297,29.0134519940475,989.7339878655308,1.0002549099320925
2025-08-06 16:31:25.881297+00:00,2.2584874,28.103483839275512,29.008301466848938,989.725898347378,1.0002551330973655
2025-08-06 16:31:38.818833+00:00,2.2584874,28.204268575221192,28.961946735158563,989.6975490500744,1.0002551647561262
2025-08-06 16:31:51.654791+00:00,2.2584871,28.239710875713214,28.951645686873235,989.6651909585756,1.000255297722354
2025-08-06 16:32:04.560546+00:00,2.2584868,28.258180329893488,28.92589307125309,989.7378422417488,1.000255471623999
2025-08-06 16:32:17.446251+00:00,2.2584875,28.370935292643484,28.869237342500128,989.6771225479898,1.0002551937257347
2025-08-06 16:32:30.313723+00:00,2.2584873,28.341062278426563,28.889839421608485,989.6529378152152,1.0002552584732824
2025-08-06 16:32:43.346994+00:00,2.2584876,28.152460923365027,28.93619411662803,989.7540228749644,1.0002551140238358
2025-08-06 16:32:56.275423+00:00,2.2584876,28.203365527290146,28.992849886999466,989.6571740181104,1.000255038768013
2025-08-06 16:33:09.161180+00:00,2.2584873,28.197809253369723,28.98254883522168,989.7137282411784,1.0002551953511716
2025-08-06 16:33:22.271571+00:00,2.2584871,28.090401307113034,29.049505692586536,989.7340548819903,1.0002552323224332
2025-08-06 16:33:34.583672+00:00,2.2584874,28.17287073624348,29.034054105752148,989.7097873007192,1.000255105464679
2025-08-06 16:33:47.263337+00:00,2.2584872,27.892906008464717,28.992849886999466,989.709719383698,1.0002552339789028
2025-08-06 16:33:59.958589+00:00,2.2584868,28.14943845804724,29.023753049317747,989.75016697445,1.0002553909775245
2025-08-06 16:34:12.566493+00:00,2.2584879,28.028857264305508,28.961946735158563,989.7096461578471,1.000254948953623
2025-08-06 16:34:25.377997+00:00,2.2584871,27.65428799409505,28.94649516316713,989.7136525112433,1.0002553231331606
2025-08-06 16:34:39.994737+00:00,2.2584874,28.104545501281663,28.967097259737784,989.6329066765296,1.0002551449413286
2025-08-06 16:34:51.038002+00:00,2.2584873,28.350543140485104,28.967097259737784,989.7460123841328,1.0002552150139077
2025-08-06 16:35:04.139871+00:00,2.258487,28.103635537630662,28.998000413324917,989.6814415776586,1.000255307721036
2025-08-06 16:35:17.441577+00:00,2.2584871,28.098081332179586,28.987699360965053,989.6733523669276,1.000255270403058
2025-08-06 16:35:31.263860+00:00,2.2584869,28.27455256960867,28.961946735158563,989.7096461578471,1.0002553883291274
2025-08-06 16:35:42.799237+00:00,2.2584871,27.817990724883128,28.951645686873235,989.7863844322868,1.000255335144372
2025-08-06 16:35:55.280292+00:00,2.2584873,28.057991122551023,28.95679621087038,989.6005505602571,1.000255190500642
2025-08-06 16:36:07.947168+00:00,2.2584874,27.775433280195134,29.003150939941406,989.6693418158676,1.0002551276405702
2025-08-06 16:36:20.718425+00:00,2.2584876,27.622956238176293,29.008301466848938,989.6572412314722,1.0002550336222666
2025-08-06 16:36:33.828802+00:00,2.2584871,27.598261271265834,29.049505692586536,989.6774946727264,1.0002552247423806
2025-08-06 16:36:46.550779+00:00,2.2584873,27.69739736723094,29.064957282040268,989.6734802834992,1.0002551202309637
2025-08-06 16:36:59.898899+00:00,2.2584874,27.545527805226932,29.0443551633507,989.6976857843352,1.0002551023527226
2025-08-06 16:37:12.180235+00:00,2.2584873,27.8990720395205,28.98254883522168,989.616797283648,1.00025517451657
2025-08-06 16:37:24.778654+00:00,2.2584872,27.97629490972246,28.94649516316713,989.7217424431162,1.0002552763413837
2025-08-06 16:37:37.487580+00:00,2.258487,28.28791066545445,28.905290983995656,989.7094837833012,1.0002553932591347
2025-08-06 16:37:51.373252+00:00,2.2584869,28.34751292799416,28.869237342500128,989.5923064428432,1.0002554378118511
2025-08-06 16:38:03.471515+00:00,2.2584875,28.395394160215044,28.833183715265477,989.6003107771488,1.0002552049554667
2025-08-06 16:38:15.867910+00:00,2.2584868,28.273182877291426,28.807431133114733,989.6931183198576,1.000255563255132
2025-08-06 16:38:28.459850+00:00,2.2584875,28.41355063449726,28.812581648962805,989.7294788108164,1.0002552561699047
2025-08-06 16:38:42.597957+00:00,2.2584869,28.44882643522319,28.807431133114733,989.6931183198576,1.0002555164770826
2025-08-06 16:38:54.156404+00:00,2.2584874,28.537669324507704,28.766227016807537,989.6849267695718,1.0002553276510755
2025-08-06 16:39:07.384303+00:00,2.2584874,28.53840076876992,28.745624965638857,989.6525622321352,1.0002553372532368
2025-08-06 16:39:19.520685+00:00,2.2584869,28.568106776027175,28.725022919126783,989.6201980839916,1.0002555678912457
2025-08-06 16:39:34.249139+00:00,2.2584874,28.586395345464663,28.704420877271332,989.6443637051808,1.0002553704617578
2025-08-06 16:39:45.885147+00:00,2.2584871,28.56196139848081,28.74047445357428,989.72927018817,1.0002554941743638
2025-08-06 16:39:58.418703+00:00,2.2584875,28.490836876442444,28.7713775303273,989.7778212202186,1.0002553036049409
2025-08-06 16:40:11.202073+00:00,2.2584878,28.51352012335725,28.786829072632827,989.6324865052342,1.0002551192439424
2025-08-06 16:40:24.049464+00:00,2.2584868,28.478393593317247,28.797130102291703,989.6769365525562,1.0002555651512894
2025-08-06 16:40:37.215647+00:00,2.2584872,28.49581005801888,28.8022806175577,989.6486677057588,1.0002553759228945
2025-08-06 16:40:49.769842+00:00,2.2584877,28.43726467132284,28.8022806175577,989.6486677057588,1.0002551553087538
2025-08-06 16:41:02.097308+00:00,2.2584871,28.525228886956043,28.797130102291703,989.6486677057588,1.000255424294303
2025-08-06 16:41:15.147319+00:00,2.2584869,28.496397374028312,28.781678558239943,989.652664083911,1.0002555278149101
2025-08-06 16:41:29.124183+00:00,2.2584879,28.566501291918033,28.791979587316742,989.6688457053644,1.000255079130007
2025-08-06 16:41:41.190402+00:00,2.2584876,28.54366957892957,28.766227016807537,989.6566592919684,1.0002552316610078
2025-08-06 16:41:54.031381+00:00,2.2584874,28.51439975923705,28.766227016807537,989.7697293207284,1.0002553499634725
2025-08-06 16:42:07.116148+00:00,2.2584877,28.579230490051028,28.750775477994463,989.6889201230142,1.0002552087349896
2025-08-06 16:42:22.463118+00:00,2.2584874,28.45950457266346,28.843484750163043,989.6770322026148,1.000255259221544
2025-08-06 16:42:33.503535+00:00,2.2584876,28.447941849648274,28.83833423256874,989.713393479927,1.0002551847302767
2025-08-06 16:42:46.305503+00:00,2.2584878,28.4306719967279,28.82803319825325,989.6972118906112,1.0002551012013043
2025-08-06 16:42:58.521522+00:00,2.258487,28.29029995278961,28.807431133114733,989.6648490035086,1.0002554671077948
2025-08-06 16:43:11.360136+00:00,2.258487,28.50825246226408,28.776528044138104,989.7011091842288,1.0002555004163038
2025-08-06 16:43:24.127296+00:00,2.2584874,28.54981583285146,28.755925990641117,989.6970114799832,1.0002553396134635
2025-08-06 16:43:37.771621+00:00,2.2584867,28.496837747816137,28.766227016807537,989.6485683558934,1.0002556288244342
2025-08-06 16:43:49.998551+00:00,2.2584871,28.49010247653785,28.797130102291703,989.6971143371128,1.0002554373493615
